@attribute UserCPU_Time_millis_testing numeric
@attribute Serialized_Model_Size numeric
@attribute Serialized_Train_Set_Size numeric
@attribute Serialized_Test_Set_Size numeric
@attribute Coverage_of_Test_Cases_By_Regions numeric
@attribute Size_of_Predicted_Regions numeric
@attribute Summary {'Number of leaves: 50\nSize of the tree: 99\n','Number of leaves: 47\nSize of the tree: 93\n','Number of leaves: 44\nSize of the tree: 87\n','Number of leaves: 45\nSize of the tree: 89\n','Number of leaves: 48\nSize of the tree: 95\n','Number of leaves: 51\nSize of the tree: 101\n','Number of leaves: 40\nSize of the tree: 79\n','Number of leaves: 55\nSize of the tree: 109\n','Number of leaves: 49\nSize of the tree: 97\n','Number of leaves: 41\nSize of the tree: 81\n','Number of leaves: 46\nSize of the tree: 91\n','Number of leaves: 42\nSize of the tree: 83\n','Number of leaves: 52\nSize of the tree: 103\n','Number of leaves: 22\nSize of the tree: 43\n','Number of leaves: 26\nSize of the tree: 51\n','Number of leaves: 23\nSize of the tree: 45\n','Number of leaves: 21\nSize of the tree: 41\n','Number of leaves: 24\nSize of the tree: 47\n','Number of leaves: 20\nSize of the tree: 39\n','Number of leaves: 25\nSize of the tree: 49\n','Number of leaves: 29\nSize of the tree: 57\n','Number of leaves: 27\nSize of the tree: 53\n','Number of leaves: 17\nSize of the tree: 33\n'}
@attribute measureTreeSize numeric
@attribute measureNumLeaves numeric
@attribute measureNumRules numeric

@data

car_v3-weka.filters.unsupervised.attribute.Remove-R1,5,2,weka.classifiers.lazy.IBk,'-K 5 -W 0 -A \"weka.core.neighboursearch.LinearNNSearch -A \\\"weka.core.EuclideanDistance -R first-last\\\"\"',-3080186098777067172,20201211.2001,1382,346,311,35,0,89.884393,10.115607,0,0.784347,0.072141,0.183267,31.469169,54.146338,418.068304,101.924707,316.143597,1.20829,0.29458,0.91371,313.631901,0.906451,75.019297,0.942149,228,0.048077,5,0.951923,99,0.057851,14,0.978541,0.942149,0.96,0.874137,0.992351,0.995356,0.898844,0.053471,0.946529,0.101156,0.904606,0.898844,0.899842,0.825627,0.984786,0.932548,0.769814,0.898844,0,0.021,0,0.015625,0,15.625,120635,118910,30850,100,34.898844,?,?,?,?
car_v3-weka.filters.unsupervised.attribute.Remove-R1,5,3,weka.classifiers.lazy.IBk,'-K 5 -W 0 -A \"weka.core.neighboursearch.LinearNNSearch -A \\\"weka.core.EuclideanDistance -R first-last\\\"\"',-3080186098777067172,20201211.2001,1382,346,310,36,0,89.595376,10.404624,0,0.775495,0.074163,0.185773,32.351184,54.886853,418.068304,105.320814,312.74749,1.20829,0.304395,0.903894,309.093392,0.893334,73.933706,0.933884,226,0.076923,8,0.923077,96,0.066116,16,0.965812,0.933884,0.94958,0.839786,0.98806,0.992831,0.895954,0.076252,0.923748,0.104046,0.909741,0.895954,0.895359,0.807449,0.982111,0.938648,0.782469,0.895954,0.001,0.02,0,0.015625,0,15.625,120635,118910,30850,100,35.187861,?,?,?,?
car_v3-weka.filters.unsupervised.attribute.Remove-R1,5,4,weka.classifiers.lazy.IBk,'-K 5 -W 0 -A \"weka.core.neighboursearch.LinearNNSearch -A \\\"weka.core.EuclideanDistance -R first-last\\\"\"',-3080186098777067172,20201211.2001,1383,345,310,35,0,89.855072,10.144928,0,0.782526,0.075825,0.190504,33.126551,56.39828,415.901949,118.694672,297.207277,1.205513,0.344043,0.86147,302.304757,0.876246,72.686545,0.942149,228,0.029126,3,0.970874,100,0.057851,14,0.987013,0.942149,0.964059,0.888279,0.991395,0.994563,0.898551,0.043833,0.956167,0.101449,0.906924,0.898551,0.896454,0.831477,0.98063,0.918095,0.727937,0.898551,0,0.024,0,0.015625,0,15.625,120720,118995,30765,99.710145,35.144928,?,?,?,?
car_v3-weka.filters.unsupervised.attribute.Remove-R1,5,5,weka.classifiers.lazy.IBk,'-K 5 -W 0 -A \"weka.core.neighboursearch.LinearNNSearch -A \\\"weka.core.EuclideanDistance -R first-last\\\"\"',-3080186098777067172,20201211.2001,1383,345,302,43,0,87.536232,12.463768,0,0.725252,0.073797,0.194263,32.26848,57.577587,413.465974,129.648521,283.817453,1.198452,0.375793,0.822659,299.177429,0.867181,72.358416,0.938017,227,0.097087,10,0.902913,93,0.061983,15,0.957806,0.938017,0.947808,0.82985,0.9866,0.992652,0.875362,0.094865,0.905135,0.124638,0.892815,0.875362,0.868356,0.774196,0.976054,0.922893,0.658857,0.875362,0,0.021,0,0.03125,0,31.25,120720,118995,30765,99.42029,34.42029,?,?,?,?
car_v3-weka.filters.unsupervised.attribute.Remove-R1,6,1,weka.classifiers.lazy.IBk,'-K 5 -W 0 -A \"weka.core.neighboursearch.LinearNNSearch -A \\\"weka.core.EuclideanDistance -R first-last\\\"\"',-3080186098777067172,20201211.2001,1382,346,302,44,0,87.283237,12.716763,0,0.721662,0.075896,0.189621,33.107197,56.023673,418.068304,107.814017,310.254287,1.20829,0.311601,0.896689,306.665653,0.886317,73.353002,0.942149,228,0.096154,10,0.903846,94,0.057851,14,0.957983,0.942149,0.95,0.837128,0.987444,0.992582,0.872832,0.092531,0.907469,0.127168,0.878201,0.872832,0.867391,0.773601,0.980791,0.931027,0.660142,0.872832,0,0.023,0,0.015625,0,15.625,120635,118910,30850,100,35.115607,?,?,?,?
car_v3-weka.filters.unsupervised.attribute.Remove-R1,6,2,weka.classifiers.lazy.IBk,'-K 5 -W 0 -A \"weka.core.neighboursearch.LinearNNSearch -A \\\"weka.core.EuclideanDistance -R first-last\\\"\"',-3080186098777067172,20201211.2001,1382,346,309,37,0,89.306358,10.693642,0,0.769046,0.072718,0.181685,31.721174,53.679195,418.068304,101.848466,316.219839,1.20829,0.29436,0.91393,312.617356,0.903518,74.776622,0.950413,230,0.067308,7,0.932692,97,0.049587,12,0.970464,0.950413,0.960334,0.871665,0.993305,0.99583,0.893064,0.066921,0.933079,0.106936,0.896125,0.893064,0.893321,0.81552,0.985573,0.933025,0.752245,0.893064,0,0.02,0,0.03125,0,31.25,120635,118910,30850,100,35.33237,?,?,?,?
car_v3-weka.filters.unsupervised.attribute.Remove-R1,6,3,weka.classifiers.lazy.IBk,'-K 5 -W 0 -A \"weka.core.neighboursearch.LinearNNSearch -A \\\"weka.core.EuclideanDistance -R first-last\\\"\"',-3080186098777067172,20201211.2001,1382,346,308,38,0,89.017341,10.982659,0,0.764693,0.075318,0.188245,32.855193,55.617116,418.068304,116.076797,301.991507,1.20829,0.335482,0.872808,306.483377,0.88579,73.309403,0.933884,226,0.057692,6,0.942308,98,0.066116,16,0.974138,0.933884,0.953586,0.854727,0.990802,0.99438,0.890173,0.06469,0.93531,0.109827,0.901803,0.890173,0.889312,0.807173,0.982002,0.929443,0.746299,0.890173,0,0.024,0,0.015625,0,15.625,120635,118910,30850,99.710983,34.898844,?,?,?,?
car_v3-weka.filters.unsupervised.attribute.Remove-R1,6,4,weka.classifiers.lazy.IBk,'-K 5 -W 0 -A \"weka.core.neighboursearch.LinearNNSearch -A \\\"weka.core.EuclideanDistance -R first-last\\\"\"',-3080186098777067172,20201211.2001,1383,345,318,27,0,92.173913,7.826087,0,0.827129,0.061051,0.162602,26.695086,48.193634,413.465974,83.62807,329.837904,1.198452,0.2424,0.956052,327.381843,0.948933,79.179875,0.966942,234,0.058252,6,0.941748,97,0.033058,8,0.975,0.966942,0.970954,0.903736,0.996068,0.997364,0.921739,0.056911,0.943089,0.078261,0.928537,0.921739,0.917184,0.862476,0.990939,0.955342,0.771229,0.921739,0,0.02,0,0.015625,0,15.625,120720,118995,30765,100,34.057971,?,?,?,?
car_v3-weka.filters.unsupervised.attribute.Remove-R1,6,5,weka.classifiers.lazy.IBk,'-K 5 -W 0 -A \"weka.core.neighboursearch.LinearNNSearch -A \\\"weka.core.EuclideanDistance -R first-last\\\"\"',-3080186098777067172,20201211.2001,1383,345,304,41,0,88.115942,11.884058,0,0.752467,0.086254,0.204022,37.682666,60.40026,415.901949,135.389704,280.512245,1.205513,0.392434,0.813079,289.293079,0.838531,69.558,0.900826,218,0.038835,4,0.961165,99,0.099174,24,0.981982,0.900826,0.939655,0.823569,0.982368,0.989739,0.881159,0.055434,0.944566,0.118841,0.902783,0.881159,0.882631,0.78914,0.97481,0.91854,0.765897,0.881159,0.001,0.027,0,0.03125,0,31.25,120720,118995,30765,99.710145,36.594203,?,?,?,?
car_v3-weka.filters.unsupervised.attribute.Remove-R1,7,1,weka.classifiers.lazy.IBk,'-K 5 -W 0 -A \"weka.core.neighboursearch.LinearNNSearch -A \\\"weka.core.EuclideanDistance -R first-last\\\"\"',-3080186098777067172,20201211.2001,1382,346,317,29,0,91.618497,8.381503,0,0.815947,0.068386,0.177499,29.831142,52.442345,418.068304,107.105683,310.962621,1.20829,0.309554,0.898736,316.883374,0.915848,75.797034,0.966942,234,0.067308,7,0.932692,97,0.033058,8,0.970954,0.966942,0.968944,0.897196,0.993086,0.995782,0.916185,0.063143,0.936857,0.083815,0.918629,0.916185,0.914579,0.853077,0.985331,0.937301,0.794348,0.916185,0,0.033,0,0.03125,0,31.25,120635,118910,30850,99.710983,34.682081,?,?,?,?
car_v3-weka.filters.unsupervised.attribute.Remove-R1,7,2,weka.classifiers.lazy.IBk,'-K 5 -W 0 -A \"weka.core.neighboursearch.LinearNNSearch -A \\\"weka.core.EuclideanDistance -R first-last\\\"\"',-3080186098777067172,20201211.2001,1382,346,317,29,0,91.618497,8.381503,0,0.817822,0.069252,0.174549,30.209148,51.570582,418.068304,96.281032,321.787272,1.20829,0.278269,0.930021,318.972465,0.921886,76.296735,0.958678,232,0.057692,6,0.942308,98,0.041322,10,0.97479,0.958678,0.966667,0.891542,0.992769,0.995446,0.916185,0.057245,0.942755,0.083815,0.919678,0.916185,0.913166,0.850359,0.98784,0.948166,0.794949,0.916185,0.001,0.023,0,0.015625,0,15.625,120635,118910,30850,100,35.043353,?,?,?,?
car_v3-weka.filters.unsupervised.attribute.Remove-R1,7,3,weka.classifiers.lazy.IBk,'-K 5 -W 0 -A \"weka.core.neighboursearch.LinearNNSearch -A \\\"weka.core.EuclideanDistance -R first-last\\\"\"',-3080186098777067172,20201211.2001,1382,346,299,47,0,86.416185,13.583815,0,0.711907,0.080228,0.194883,34.997229,57.578361,418.068304,113.404813,304.663491,1.20829,0.32776,0.88053,299.934192,0.866862,71.742868,0.913223,221,0.057692,6,0.942308,98,0.086777,21,0.973568,0.913223,0.942431,0.825798,0.98806,0.992461,0.864162,0.072136,0.927864,0.135838,0.883268,0.864162,0.861941,0.766208,0.979894,0.927547,0.663824,0.864162,0,0.021,0,0.03125,0,31.25,120635,118910,30850,100,35.693642,?,?,?,?
car_v3-weka.filters.unsupervised.attribute.Remove-R1,7,4,weka.classifiers.lazy.IBk,'-K 5 -W 0 -A \"weka.core.neighboursearch.LinearNNSearch -A \\\"weka.core.EuclideanDistance -R first-last\\\"\"',-3080186098777067172,20201211.2001,1383,345,308,37,0,89.275362,10.724638,0,0.771347,0.079591,0.195164,34.801841,57.844558,413.465974,143.614078,269.851896,1.198452,0.416273,0.782179,293.984156,0.852128,71.102382,0.929752,225,0.038835,4,0.961165,99,0.070248,17,0.982533,0.929752,0.955414,0.863012,0.986961,0.992534,0.892754,0.051846,0.948154,0.107246,0.904955,0.892754,0.894132,0.815661,0.975635,0.913932,0.754178,0.892754,0.001,0.023,0,0.015625,0,15.625,120720,118995,30765,99.130435,35.942029,?,?,?,?
car_v3-weka.filters.unsupervised.attribute.Remove-R1,7,5,weka.classifiers.lazy.IBk,'-K 5 -W 0 -A \"weka.core.neighboursearch.LinearNNSearch -A \\\"weka.core.EuclideanDistance -R first-last\\\"\"',-3080186098777067172,20201211.2001,1383,345,316,29,0,91.594203,8.405797,0,0.819947,0.067424,0.175294,29.456347,51.895505,415.901949,94.765189,321.13676,1.205513,0.274682,0.930831,318.37682,0.922831,76.550932,0.950413,230,0.029126,3,0.970874,100,0.049587,12,0.987124,0.950413,0.968421,0.900397,0.993461,0.995986,0.915942,0.038223,0.961777,0.084058,0.92008,0.915942,0.915537,0.856421,0.987405,0.94363,0.800823,0.915942,0,0.025,0,0.03125,0,31.25,120720,118995,30765,100,34.565217,?,?,?,?
car_v3-weka.filters.unsupervised.attribute.Remove-R1,8,1,weka.classifiers.lazy.IBk,'-K 5 -W 0 -A \"weka.core.neighboursearch.LinearNNSearch -A \\\"weka.core.EuclideanDistance -R first-last\\\"\"',-3080186098777067172,20201211.2001,1382,346,310,36,0,89.595376,10.404624,0,0.772427,0.075607,0.185464,32.981195,54.795618,418.068304,106.549876,311.518428,1.20829,0.307948,0.900342,307.548066,0.888867,73.564071,0.950413,230,0.067308,7,0.932692,97,0.049587,12,0.970464,0.950413,0.960334,0.871665,0.991537,0.994619,0.895954,0.070354,0.929646,0.104046,0.910928,0.895954,0.889785,0.818801,0.983925,0.931644,0.708413,0.895954,0,0.021,0,0.03125,0,31.25,120635,118910,30850,100,35.910405,?,?,?,?
car_v3-weka.filters.unsupervised.attribute.Remove-R1,8,2,weka.classifiers.lazy.IBk,'-K 5 -W 0 -A \"weka.core.neighboursearch.LinearNNSearch -A \\\"weka.core.EuclideanDistance -R first-last\\\"\"',-3080186098777067172,20201211.2001,1382,346,318,28,0,91.907514,8.092486,0,0.82316,0.067519,0.171711,29.453135,50.732227,418.068304,93.487775,324.58053,1.20829,0.270196,0.938094,322.32377,0.931572,77.098351,0.96281,233,0.057692,6,0.942308,98,0.03719,9,0.974895,0.96281,0.968815,0.897922,0.993861,0.996218,0.919075,0.057132,0.942868,0.080925,0.923236,0.919075,0.917048,0.857355,0.987972,0.947137,0.801226,0.919075,0,0.023,0,0.015625,0,15.625,120635,118910,30850,100,35.115607,?,?,?,?
car_v3-weka.filters.unsupervised.attribute.Remove-R1,8,3,weka.classifiers.lazy.IBk,'-K 5 -W 0 -A \"weka.core.neighboursearch.LinearNNSearch -A \\\"weka.core.EuclideanDistance -R first-last\\\"\"',-3080186098777067172,20201211.2001,1382,346,297,49,0,85.83815,14.16185,0,0.696018,0.088316,0.210559,38.525289,62.209857,418.068304,131.632841,286.435463,1.20829,0.380442,0.827848,284.325233,0.821749,68.009277,0.917355,222,0.105769,11,0.894231,93,0.082645,20,0.95279,0.917355,0.934737,0.793491,0.977988,0.987484,0.858382,0.10186,0.89814,0.141618,0.868288,0.858382,0.859154,0.741544,0.969248,0.908472,0.702454,0.858382,0,0.021,0,0.03125,0,31.25,120635,118910,30850,100,36.416185,?,?,?,?
car_v3-weka.filters.unsupervised.attribute.Remove-R1,8,4,weka.classifiers.lazy.IBk,'-K 5 -W 0 -A \"weka.core.neighboursearch.LinearNNSearch -A \\\"weka.core.EuclideanDistance -R first-last\\\"\"',-3080186098777067172,20201211.2001,1383,345,315,30,0,91.304348,8.695652,0,0.811825,0.074087,0.182109,32.395148,53.975408,413.465974,112.416826,301.049148,1.198452,0.325846,0.872606,305.396194,0.885206,73.862473,0.950413,230,0.038835,4,0.961165,99,0.049587,12,0.982906,0.950413,0.966387,0.892999,0.992658,0.995226,0.913043,0.046735,0.953265,0.086957,0.924738,0.913043,0.910109,0.849878,0.983978,0.934513,0.76883,0.913043,0,0.02,0,0.015625,0,15.625,120720,118995,30765,99.710145,35.57971,?,?,?,?
car_v3-weka.filters.unsupervised.attribute.Remove-R1,8,5,weka.classifiers.lazy.IBk,'-K 5 -W 0 -A \"weka.core.neighboursearch.LinearNNSearch -A \\\"weka.core.EuclideanDistance -R first-last\\\"\"',-3080186098777067172,20201211.2001,1383,345,318,27,0,92.173913,7.826087,0,0.828323,0.063079,0.168551,27.557965,49.899144,415.901949,87.742423,328.159526,1.205513,0.254326,0.951187,326.305792,0.945814,78.457385,0.96281,233,0.058252,6,0.941748,97,0.03719,9,0.974895,0.96281,0.968815,0.897244,0.994343,0.996609,0.921739,0.056657,0.943343,0.078261,0.924924,0.921739,0.91839,0.85944,0.989351,0.94882,0.79757,0.921739,0,0.021,0,0.03125,0,31.25,120720,118995,30765,100,33.84058,?,?,?,?
car_v3-weka.filters.unsupervised.attribute.Remove-R1,9,1,weka.classifiers.lazy.IBk,'-K 5 -W 0 -A \"weka.core.neighboursearch.LinearNNSearch -A \\\"weka.core.EuclideanDistance -R first-last\\\"\"',-3080186098777067172,20201211.2001,1382,346,313,33,0,90.462428,9.537572,0,0.792498,0.071563,0.177667,31.217165,52.491903,418.068304,99.399925,318.668379,1.20829,0.287283,0.921007,315.447276,0.911697,75.453526,0.946281,229,0.067308,7,0.932692,97,0.053719,13,0.970339,0.946281,0.958159,0.865461,0.99259,0.9953,0.904624,0.068586,0.931414,0.095376,0.918982,0.904624,0.900905,0.827403,0.986777,0.944795,0.770354,0.904624,0,0.021,0,0.015625,0,15.625,120635,118910,30850,100,35.404624,?,?,?,?
car_v3-weka.filters.unsupervised.attribute.Remove-R1,9,2,weka.classifiers.lazy.IBk,'-K 5 -W 0 -A \"weka.core.neighboursearch.LinearNNSearch -A \\\"weka.core.EuclideanDistance -R first-last\\\"\"',-3080186098777067172,20201211.2001,1382,346,317,29,0,91.618497,8.381503,0,0.818116,0.069541,0.177501,30.33515,52.442901,418.068304,108.45189,309.616415,1.20829,0.313445,0.894845,319.146958,0.92239,76.338473,0.954545,231,0.076923,8,0.923077,96,0.045455,11,0.966527,0.954545,0.960499,0.870645,0.989212,0.993859,0.916185,0.068326,0.931674,0.083815,0.918905,0.916185,0.914827,0.841139,0.983399,0.943971,0.829604,0.916185,0,0.02,0,0.015625,0,15.625,120635,118910,30850,99.710983,34.971098,?,?,?,?
car_v3-weka.filters.unsupervised.attribute.Remove-R1,9,3,weka.classifiers.lazy.IBk,'-K 5 -W 0 -A \"weka.core.neighboursearch.LinearNNSearch -A \\\"weka.core.EuclideanDistance -R first-last\\\"\"',-3080186098777067172,20201211.2001,1382,346,315,31,0,91.040462,8.959538,0,0.806843,0.070696,0.177503,30.839159,52.443457,418.068304,109.096163,308.972141,1.20829,0.315307,0.892983,313.661156,0.906535,75.026294,0.958678,232,0.038462,4,0.961538,100,0.041322,10,0.983051,0.958678,0.970711,0.90607,0.995431,0.99693,0.910405,0.044969,0.955031,0.089595,0.913266,0.910405,0.910397,0.85212,0.987582,0.939376,0.768451,0.910405,0,0.021,0,0.015625,0,15.625,120635,118910,30850,99.710983,35.187861,?,?,?,?
car_v3-weka.filters.unsupervised.attribute.Remove-R1,9,4,weka.classifiers.lazy.IBk,'-K 5 -W 0 -A \"weka.core.neighboursearch.LinearNNSearch -A \\\"weka.core.EuclideanDistance -R first-last\\\"\"',-3080186098777067172,20201211.2001,1383,345,303,42,0,87.826087,12.173913,0,0.737038,0.075825,0.190352,33.155156,56.418326,413.465974,108.033513,305.432461,1.198452,0.313141,0.885311,300.459284,0.870896,72.668443,0.929752,225,0.07767,8,0.92233,95,0.070248,17,0.965665,0.929752,0.947368,0.832762,0.988406,0.993115,0.878261,0.079919,0.920081,0.121739,0.886024,0.878261,0.877346,0.781059,0.980824,0.933199,0.718559,0.878261,0,0.021,0,0.015625,0,15.625,120720,118995,30765,100,34.927536,?,?,?,?
car_v3-weka.filters.unsupervised.attribute.Remove-R1,9,5,weka.classifiers.lazy.IBk,'-K 5 -W 0 -A \"weka.core.neighboursearch.LinearNNSearch -A \\\"weka.core.EuclideanDistance -R first-last\\\"\"',-3080186098777067172,20201211.2001,1383,345,295,50,0,85.507246,14.492754,0,0.680727,0.08104,0.203304,35.404609,60.187643,415.901949,139.281188,276.620761,1.205513,0.403714,0.801799,296.632802,0.859805,71.322773,0.938017,227,0.126214,13,0.873786,90,0.061983,15,0.945833,0.938017,0.941909,0.807378,0.977654,0.986371,0.855072,0.114645,0.885355,0.144928,0.851649,0.855072,0.851049,0.736018,0.968809,0.909348,0.652529,0.855072,0,0.02,0,0.015625,0,15.625,120720,118995,30765,99.42029,35.362319,?,?,?,?
car_v3-weka.filters.unsupervised.attribute.Remove-R1,10,1,weka.classifiers.lazy.IBk,'-K 5 -W 0 -A \"weka.core.neighboursearch.LinearNNSearch -A \\\"weka.core.EuclideanDistance -R first-last\\\"\"',-3080186098777067172,20201211.2001,1382,346,313,33,0,90.462428,9.537572,0,0.797266,0.072141,0.183581,31.469169,54.239338,418.068304,112.891877,305.176428,1.20829,0.326277,0.882013,312.901251,0.904339,74.844528,0.938017,227,0.048077,5,0.951923,99,0.061983,15,0.978448,0.938017,0.957806,0.868137,0.988318,0.993339,0.904624,0.053236,0.946764,0.095376,0.91191,0.904624,0.906068,0.830018,0.982277,0.936788,0.810421,0.904624,0,0.039,0,0.015625,0,15.625,120635,118910,30850,99.710983,35.187861,?,?,?,?
car_v3-weka.filters.unsupervised.attribute.Remove-R1,10,2,weka.classifiers.lazy.IBk,'-K 5 -W 0 -A \"weka.core.neighboursearch.LinearNNSearch -A \\\"weka.core.EuclideanDistance -R first-last\\\"\"',-3080186098777067172,20201211.2001,1382,346,312,34,0,90.17341,9.82659,0,0.788987,0.073874,0.18732,32.225182,55.343935,418.068304,116.957306,301.110998,1.20829,0.338027,0.870263,309.197766,0.893635,73.958672,0.942149,228,0.038462,4,0.961538,100,0.057851,14,0.982759,0.942149,0.962025,0.881548,0.988875,0.993577,0.901734,0.050309,0.949691,0.098266,0.904768,0.901734,0.895847,0.828777,0.981974,0.926333,0.726933,0.901734,0,0.02,0,0.015625,0,15.625,120635,118910,30850,99.710983,35.187861,?,?,?,?
car_v3-weka.filters.unsupervised.attribute.Remove-R1,10,3,weka.classifiers.lazy.IBk,'-K 5 -W 0 -A \"weka.core.neighboursearch.LinearNNSearch -A \\\"weka.core.EuclideanDistance -R first-last\\\"\"',-3080186098777067172,20201211.2001,1382,346,311,35,0,89.884393,10.115607,0,0.780186,0.07474,0.190227,32.603189,56.202787,418.068304,109.429342,308.638963,1.20829,0.31627,0.89202,309.3518,0.89408,73.995516,0.950413,230,0.057692,6,0.942308,98,0.049587,12,0.974576,0.950413,0.962343,0.878998,0.986511,0.992417,0.898844,0.0622,0.9378,0.101156,0.912641,0.898844,0.890653,0.824195,0.979126,0.92335,0.695975,0.898844,0,0.02,0,0.015625,0,15.625,120635,118910,30850,100,35.043353,?,?,?,?
car_v3-weka.filters.unsupervised.attribute.Remove-R1,10,4,weka.classifiers.lazy.IBk,'-K 5 -W 0 -A \"weka.core.neighboursearch.LinearNNSearch -A \\\"weka.core.EuclideanDistance -R first-last\\\"\"',-3080186098777067172,20201211.2001,1383,345,322,23,0,93.333333,6.666667,0,0.852712,0.066555,0.169242,29.101779,50.16174,413.465974,91.653867,321.812107,1.198452,0.265663,0.932789,318.805205,0.924073,77.105548,0.975207,236,0.058252,6,0.941748,97,0.024793,6,0.975207,0.975207,0.975207,0.916954,0.995447,0.996999,0.933333,0.052861,0.947139,0.066667,0.934036,0.933333,0.932511,0.882052,0.990248,0.950427,0.839456,0.933333,0,0.02,0,0.015625,0,15.625,120720,118995,30765,100,34.855072,?,?,?,?
car_v3-weka.filters.unsupervised.attribute.Remove-R1,10,5,weka.classifiers.lazy.IBk,'-K 5 -W 0 -A \"weka.core.neighboursearch.LinearNNSearch -A \\\"weka.core.EuclideanDistance -R first-last\\\"\"',-3080186098777067172,20201211.2001,1383,345,310,35,0,89.855072,10.144928,0,0.778143,0.077274,0.187905,33.759345,55.628814,415.901949,119.871301,296.030648,1.205513,0.347453,0.85806,301.488092,0.873879,72.490185,0.950413,230,0.07767,8,0.92233,95,0.049587,12,0.966387,0.950413,0.958333,0.863441,0.990091,0.993937,0.898551,0.07378,0.92622,0.101449,0.901274,0.898551,0.892684,0.815276,0.981429,0.923871,0.72662,0.898551,0,0.02,0,0.015625,0,15.625,120720,118995,30765,99.710145,36.086957,?,?,?,?
car_v3-weka.filters.unsupervised.attribute.Remove-R1,1,1,weka.classifiers.lazy.IBk,'-K 10 -W 0 -A \"weka.core.neighboursearch.LinearNNSearch -A \\\"weka.core.EuclideanDistance -R first-last\\\"\"',-3080186098777067172,20201211.2001,1382,346,304,42,0,87.861272,12.138728,0,0.73406,0.083177,0.195695,36.283428,57.818449,418.068304,121.404316,296.663988,1.20829,0.35088,0.85741,296.954997,0.858251,71.030258,0.946281,229,0.067308,7,0.932692,97,0.053719,13,0.970339,0.946281,0.958159,0.865461,0.986848,0.993508,0.878613,0.074603,0.925397,0.121387,0.894731,0.878613,0.867663,0.793881,0.979223,0.923765,0.60004,0.878613,0,0.042,0,0.03125,0,31.25,120675,118910,30850,100,39.089595,?,?,?,?
car_v3-weka.filters.unsupervised.attribute.Remove-R1,1,2,weka.classifiers.lazy.IBk,'-K 10 -W 0 -A \"weka.core.neighboursearch.LinearNNSearch -A \\\"weka.core.EuclideanDistance -R first-last\\\"\"',-3080186098777067172,20201211.2001,1382,346,317,29,0,91.618497,8.381503,0,0.81531,0.079421,0.18232,34.644926,53.866787,418.068304,110.098471,307.969834,1.20829,0.318204,0.890086,303.960446,0.878498,72.705929,0.966942,234,0.067308,7,0.932692,97,0.033058,8,0.970954,0.966942,0.968944,0.897196,0.993881,0.996548,0.916185,0.063848,0.936152,0.083815,0.923413,0.916185,0.910748,0.852657,0.988357,0.949367,0.761178,0.916185,0,0.038,0,0.046875,0,46.875,120675,118910,30850,100,38.872832,?,?,?,?
car_v3-weka.filters.unsupervised.attribute.Remove-R1,1,3,weka.classifiers.lazy.IBk,'-K 10 -W 0 -A \"weka.core.neighboursearch.LinearNNSearch -A \\\"weka.core.EuclideanDistance -R first-last\\\"\"',-3080186098777067172,20201211.2001,1382,346,309,37,0,89.306358,10.693642,0,0.774128,0.089678,0.200368,39.119296,59.198883,418.068304,126.152955,291.915349,1.20829,0.364604,0.843686,286.666161,0.828515,68.569216,0.921488,223,0.028846,3,0.971154,101,0.078512,19,0.986726,0.921488,0.952991,0.859917,0.991716,0.995258,0.893064,0.047589,0.952411,0.106936,0.918302,0.893064,0.887271,0.815133,0.982581,0.934852,0.720201,0.893064,0,0.033,0,0.03125,0,31.25,120675,118910,30850,100,39.66763,?,?,?,?
car_v3-weka.filters.unsupervised.attribute.Remove-R1,1,4,weka.classifiers.lazy.IBk,'-K 10 -W 0 -A \"weka.core.neighboursearch.LinearNNSearch -A \\\"weka.core.EuclideanDistance -R first-last\\\"\"',-3080186098777067172,20201211.2001,1383,345,319,26,0,92.463768,7.536232,0,0.829917,0.065887,0.161482,28.809373,47.861622,413.465974,88.419799,325.046176,1.198452,0.256289,0.942163,323.420779,0.937452,78.221861,0.983471,238,0.067961,7,0.932039,96,0.016529,4,0.971429,0.983471,0.977413,0.923435,0.997192,0.998436,0.924638,0.063494,0.936506,0.075362,0.932312,0.924638,0.916677,0.872956,0.99361,0.971022,0.739423,0.924638,0,0.023,0,0.03125,0,31.25,120760,118995,30765,100,37.898551,?,?,?,?
car_v3-weka.filters.unsupervised.attribute.Remove-R1,1,5,weka.classifiers.lazy.IBk,'-K 10 -W 0 -A \"weka.core.neighboursearch.LinearNNSearch -A \\\"weka.core.EuclideanDistance -R first-last\\\"\"',-3080186098777067172,20201211.2001,1383,345,310,35,0,89.855072,10.144928,0,0.777951,0.081679,0.18744,35.683964,55.491237,415.901949,112.186152,303.715797,1.205513,0.325177,0.880336,299.544313,0.868244,72.02282,0.946281,229,0.067961,7,0.932039,96,0.053719,13,0.970339,0.946281,0.958159,0.864589,0.991736,0.995388,0.898551,0.070601,0.929399,0.101449,0.915605,0.898551,0.895557,0.821033,0.986287,0.949221,0.745541,0.898551,0,0.023,0,0.015625,0,15.625,120760,118995,30765,100,38.695652,?,?,?,?
